id,user_id,role,activity_type_id,activity_type,activity_type_e,date,start,finish,target_id,target_role,activity2user_id
31555,19,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438105000.0,1528438121000.0,37,２階,82717
31559,19,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438268000.0,1528438270000.0,35,２階,82721
32183,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438669000.0,1528438681000.0,38,３階,84175
32184,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438734000.0,1528438748000.0,39,３階,84176
32184,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438734000.0,1528438748000.0,42,３階,84177
32184,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438734000.0,1528438748000.0,49,３階,84178
32184,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438734000.0,1528438748000.0,51,３階,84179
32184,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438734000.0,1528438748000.0,52,３階,84180
32185,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438778000.0,1528438807000.0,41,３階,84184
32185,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438778000.0,1528438807000.0,43,３階,84186
32185,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438778000.0,1528438807000.0,47,３階,84182
32185,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438778000.0,1528438807000.0,48,３階,84183
32185,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438778000.0,1528438807000.0,49,３階,84185
32185,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438778000.0,1528438807000.0,53,３階,84187
32185,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438778000.0,1528438807000.0,120,３階,84181
32185,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438778000.0,1528438807000.0,122,３階,84188
32186,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438828000.0,1528438879000.0,50,３階,84189
32187,7,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528438923000.0,1528438939000.0,45,３階,84190
31582,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441309000.0,1528441310000.0,55,４階,82789
31583,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441328000.0,1528441328000.0,56,４階,82792
31583,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441328000.0,1528441328000.0,57,４階,82793
31584,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441348000.0,1528441348000.0,58,４階,82794
31585,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441355000.0,1528441357000.0,59,４階,82795
31586,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441395000.0,1528441395000.0,123,４階,82796
31587,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441409000.0,1528441411000.0,60,４階,82797
31590,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441466000.0,1528441467000.0,61,４階,82809
31591,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441488000.0,1528441490000.0,110,４階,82810
31592,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441574000.0,1528441574000.0,65,４階,82811
31593,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441584000.0,1528441585000.0,66,４階,82812
31594,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441606000.0,1528441607000.0,67,４階,82813
31595,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441763000.0,1528441764000.0,68,４階,82814
31596,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441784000.0,1528441784000.0,121,４階,82815
31597,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441794000.0,1528441796000.0,71,４階,82816
31598,12,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528441871000.0,1528441873000.0,72,４階,82817
31438,19,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528444309000.0,1528444310000.0,29,２階,82516
31438,19,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528444309000.0,1528444310000.0,30,２階,82518
31438,19,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528444309000.0,1528444310000.0,31,２階,82519
31438,19,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528444309000.0,1528444310000.0,32,２階,82520
31438,19,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528444309000.0,1528444310000.0,33,２階,82521
31438,19,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528444309000.0,1528444310000.0,35,２階,82523
31438,19,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528444309000.0,1528444310000.0,36,２階,82524
31438,19,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528444309000.0,1528444310000.0,37,２階,82525
31438,19,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528444309000.0,1528444310000.0,92,２階,82517
31438,19,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528444309000.0,1528444310000.0,98,２階,82522
31438,19,介護,10,日中利用者対応,Daytime user response,2018-06-08,1528444309000.0,1528444310000.0,99,２階,82515
31960,19,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528506472000.0,1528506473000.0,32,２階,83645
31961,19,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528506492000.0,1528506498000.0,98,２階,83646
31962,19,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528506520000.0,1528506521000.0,36,２階,83647
31963,19,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528506541000.0,1528506542000.0,37,２階,83648
32104,19,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525246000.0,1528525284000.0,99,２階,83978
32105,19,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525305000.0,1528525306000.0,29,２階,83979
32107,19,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525467000.0,1528525467000.0,30,２階,83981
32108,19,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525472000.0,1528525480000.0,31,２階,83982
32109,19,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525494000.0,1528525495000.0,32,２階,83983
32128,19,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525502000.0,1528525535000.0,33,２階,84015
32129,19,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525554000.0,1528525555000.0,98,２階,84016
32130,19,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525560000.0,1528525570000.0,35,２階,84017
32131,19,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525588000.0,1528525589000.0,36,２階,84018
32132,19,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525603000.0,1528525604000.0,37,２階,84019
32247,21,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525701000.0,1528525716000.0,55,４階,84313
32247,21,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525701000.0,1528525716000.0,56,４階,84314
32247,21,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525701000.0,1528525716000.0,57,４階,84315
32247,21,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525701000.0,1528525716000.0,58,４階,84316
32247,21,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525701000.0,1528525716000.0,59,４階,84317
32247,21,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525701000.0,1528525716000.0,60,４階,84318
32247,21,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525701000.0,1528525716000.0,66,４階,84320
32247,21,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525701000.0,1528525716000.0,68,４階,84321
32247,21,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525701000.0,1528525716000.0,71,４階,84323
32247,21,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525701000.0,1528525716000.0,72,４階,84324
32247,21,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525701000.0,1528525716000.0,110,４階,84319
32247,21,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525701000.0,1528525716000.0,121,４階,84322
32248,21,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525748000.0,1528525759000.0,61,４階,84325
32248,21,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525748000.0,1528525759000.0,65,４階,84326
32249,21,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528525770000.0,1528525802000.0,123,４階,84327
32133,22,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528526012000.0,1528526030000.0,75,５階,84020
32133,22,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528526012000.0,1528526030000.0,79,５階,84022
32133,22,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528526012000.0,1528526030000.0,119,５階,84021
32135,22,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528526046000.0,1528526067000.0,74,５階,84024
32134,22,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528526135000.0,1528526196000.0,73,５階,84023
32142,22,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528526196000.0,1528526204000.0,76,５階,84036
32142,22,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528526196000.0,1528526204000.0,80,５階,84037
32142,22,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528526196000.0,1528526204000.0,87,５階,84038
32143,22,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528526205000.0,1528526212000.0,77,５階,84039
32144,22,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528526214000.0,1528526239000.0,84,５階,84041
32145,22,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528526214000.0,1528526256000.0,85,５階,84043
32144,22,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528526214000.0,1528526239000.0,86,５階,84042
32146,22,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528526214000.0,1528526266000.0,88,５階,84044
32144,22,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528526214000.0,1528526239000.0,95,５階,84040
32147,22,介護,10,日中利用者対応,Daytime user response,2018-06-09,1528526215000.0,1528526283000.0,89,５階,84045
32772,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594082000.0,1528594085000.0,73,５階,85626
32773,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594083000.0,1528594086000.0,74,５階,85627
32774,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594083000.0,1528594086000.0,75,５階,85628
32775,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594084000.0,1528594087000.0,76,５階,85629
32776,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594085000.0,1528594088000.0,77,５階,85630
32777,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594092000.0,1528594096000.0,78,５階,85631
32778,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594092000.0,1528594096000.0,119,５階,85632
32779,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594093000.0,1528594097000.0,79,５階,85633
32780,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594093000.0,1528594098000.0,80,５階,85634
32781,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594094000.0,1528594098000.0,84,５階,85635
32782,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594095000.0,1528594099000.0,85,５階,85636
32783,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594095000.0,1528594100000.0,86,５階,85637
32784,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594102000.0,1528594106000.0,87,５階,85638
32785,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594102000.0,1528594106000.0,88,５階,85639
32787,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594103000.0,1528594108000.0,89,５階,85641
32786,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528594103000.0,1528594107000.0,95,５階,85640
32809,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528597053000.0,1528597068000.0,38,３階,85672
32809,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528597053000.0,1528597068000.0,40,３階,85673
32810,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528597068000.0,1528597078000.0,39,３階,85674
32810,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528597068000.0,1528597078000.0,42,３階,85675
32810,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528597068000.0,1528597078000.0,44,３階,85676
32810,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528597068000.0,1528597078000.0,45,３階,85677
32810,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528597068000.0,1528597078000.0,49,３階,85678
32813,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528597126000.0,1528597139000.0,48,３階,85683
32814,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528597141000.0,1528597166000.0,50,３階,85684
32815,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528597141000.0,1528597175000.0,122,３階,85685
32859,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611430000.0,1528611442000.0,73,５階,85836
32860,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611431000.0,1528611442000.0,74,５階,85837
32861,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611431000.0,1528611441000.0,75,５階,85838
32862,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611432000.0,1528611440000.0,76,５階,85839
32863,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611432000.0,1528611439000.0,77,５階,85840
32864,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611435000.0,1528611438000.0,78,５階,85841
32866,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611435000.0,1528611437000.0,79,５階,85843
32865,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611437000.0,1528611439000.0,119,５階,85842
32867,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611444000.0,1528611456000.0,80,５階,85844
32868,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611444000.0,1528611455000.0,84,５階,85845
32869,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611445000.0,1528611453000.0,85,５階,85846
32870,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611446000.0,1528611452000.0,86,５階,85847
32871,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611447000.0,1528611452000.0,87,５階,85848
32872,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611449000.0,1528611453000.0,88,５階,85849
32874,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611449000.0,1528611451000.0,89,５階,85851
32873,17,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528611450000.0,1528611451000.0,95,５階,85850
32885,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612118000.0,1528612130000.0,38,３階,85863
32885,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612118000.0,1528612130000.0,40,３階,85864
32885,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612118000.0,1528612130000.0,44,３階,85865
32885,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612118000.0,1528612130000.0,50,３階,85866
32886,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612152000.0,1528612161000.0,39,３階,85867
32886,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612152000.0,1528612161000.0,42,３階,85868
32886,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612152000.0,1528612161000.0,47,３階,85869
32886,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612152000.0,1528612161000.0,49,３階,85870
32886,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612152000.0,1528612161000.0,51,３階,85872
32886,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612152000.0,1528612161000.0,52,３階,85871
32886,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612152000.0,1528612161000.0,53,３階,85873
32886,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612152000.0,1528612161000.0,122,３階,85874
32887,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612181000.0,1528612190000.0,41,３階,85877
32887,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612181000.0,1528612190000.0,43,３階,85878
32887,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612181000.0,1528612190000.0,45,３階,85879
32887,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612181000.0,1528612190000.0,120,３階,85876
32891,22,介護,10,日中利用者対応,Daytime user response,2018-06-10,1528612199000.0,1528612200000.0,48,３階,85884
33216,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528679719000.0,1528679731000.0,99,２階,86419
33223,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528679733000.0,1528679740000.0,98,２階,86426
33217,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528679742000.0,1528679750000.0,29,２階,86420
33218,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528679752000.0,1528679764000.0,92,２階,86421
33219,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528679765000.0,1528679777000.0,30,２階,86422
33220,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528679777000.0,1528679792000.0,31,２階,86423
33221,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528679792000.0,1528679801000.0,32,２階,86424
33224,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528679803000.0,1528679819000.0,35,２階,86427
33225,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528679820000.0,1528679830000.0,36,２階,86428
33226,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528679831000.0,1528679858000.0,37,２階,86429
33222,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528679859000.0,1528679888000.0,33,２階,86425
33238,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528680870000.0,1528681589000.0,29,２階,86444
33254,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681391000.0,1528681424000.0,38,３階,86470
33255,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681392000.0,1528681423000.0,39,３階,86471
33256,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681393000.0,1528681421000.0,120,３階,86472
33257,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681394000.0,1528681421000.0,41,３階,86473
33258,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681394000.0,1528681419000.0,42,３階,86474
33259,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681395000.0,1528681419000.0,43,３階,86475
33260,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681397000.0,1528681417000.0,44,３階,86476
33261,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681397000.0,1528681417000.0,45,３階,86477
33262,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681399000.0,1528681415000.0,40,３階,86478
33263,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681399000.0,1528681415000.0,47,３階,86479
33264,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681401000.0,1528681413000.0,48,３階,86480
33265,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681401000.0,1528681413000.0,49,３階,86481
33266,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681403000.0,1528681411000.0,50,３階,86482
33267,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681403000.0,1528681411000.0,51,３階,86483
33268,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681405000.0,1528681410000.0,52,３階,86484
33269,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681405000.0,1528681409000.0,53,３階,86485
33270,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528681407000.0,1528681407000.0,122,３階,86486
33315,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698399000.0,1528698465000.0,99,２階,86632
33316,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698466000.0,1528698475000.0,29,２階,86633
33317,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698476000.0,1528698487000.0,92,２階,86634
33318,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698488000.0,1528698495000.0,30,２階,86635
33319,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698496000.0,1528698538000.0,31,２階,86637
33320,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698539000.0,1528698550000.0,32,２階,86638
33321,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698551000.0,1528698559000.0,33,２階,86639
33322,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698562000.0,1528698571000.0,98,２階,86640
33323,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698572000.0,1528698583000.0,35,２階,86641
33324,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698584000.0,1528698595000.0,36,２階,86642
33325,6,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698596000.0,1528698618000.0,37,２階,86643
33388,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698745000.0,1528698769000.0,38,３階,86800
33389,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698745000.0,1528698770000.0,39,３階,86801
33390,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698747000.0,1528698771000.0,120,３階,86802
33391,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698748000.0,1528698772000.0,41,３階,86803
33329,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698749000.0,1528698774000.0,42,３階,86669
33330,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698750000.0,1528698774000.0,43,３階,86670
33331,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698751000.0,1528698776000.0,44,３階,86671
33332,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698752000.0,1528698777000.0,45,３階,86672
33333,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698756000.0,1528698779000.0,40,３階,86673
33334,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698757000.0,1528698779000.0,47,３階,86674
33335,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698758000.0,1528698781000.0,48,３階,86675
33336,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698759000.0,1528698782000.0,49,３階,86676
33337,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698761000.0,1528698784000.0,50,３階,86677
33338,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698762000.0,1528698787000.0,51,３階,86678
33339,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698763000.0,1528698788000.0,52,３階,86679
33340,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698764000.0,1528698789000.0,53,３階,86680
33341,5,介護,10,日中利用者対応,Daytime user response,2018-06-11,1528698766000.0,1528698791000.0,122,３階,86681
33769,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765470000.0,1528765488000.0,38,３階,87466
33769,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765470000.0,1528765488000.0,41,３階,87469
33769,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765470000.0,1528765488000.0,43,３階,87468
33769,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765470000.0,1528765488000.0,47,３階,87467
33776,19,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765543000.0,1528765543000.0,99,２階,87483
33770,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765554000.0,1528765564000.0,39,３階,87470
33770,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765554000.0,1528765564000.0,49,３階,87471
33770,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765554000.0,1528765564000.0,51,３階,87475
33770,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765554000.0,1528765564000.0,52,３階,87472
33770,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765554000.0,1528765564000.0,53,３階,87473
33770,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765554000.0,1528765564000.0,122,３階,87474
33777,19,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765557000.0,1528765557000.0,29,２階,87484
33778,19,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765573000.0,1528765574000.0,92,２階,87485
33771,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765596000.0,1528765614000.0,40,３階,87476
33771,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765596000.0,1528765614000.0,44,３階,87478
33771,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765596000.0,1528765614000.0,50,３階,87477
33779,19,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765615000.0,1528765615000.0,30,２階,87486
33772,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765624000.0,1528765635000.0,48,３階,87479
33773,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765652000.0,1528765667000.0,120,３階,87480
33780,19,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765689000.0,1528765689000.0,31,２階,87487
33781,19,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765706000.0,1528765707000.0,32,２階,87488
33774,7,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765713000.0,1528765718000.0,45,３階,87481
33782,19,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765733000.0,1528765735000.0,33,２階,87489
33783,19,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765942000.0,1528765943000.0,98,２階,87490
33784,19,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765960000.0,1528765961000.0,35,２階,87491
33786,19,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528765991000.0,1528765992000.0,37,２階,87493
33787,17,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528766393000.0,1528766399000.0,74,５階,87494
33788,17,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528766394000.0,1528766399000.0,75,５階,87495
33789,17,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528766394000.0,1528766400000.0,76,５階,87496
33790,17,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528766394000.0,1528766401000.0,77,５階,87497
33791,17,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528766395000.0,1528766403000.0,78,５階,87498
33792,17,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528766396000.0,1528766404000.0,119,５階,87499
33794,17,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528766397000.0,1528766404000.0,80,５階,87501
33795,17,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528766406000.0,1528766414000.0,84,５階,87502
33797,17,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528766406000.0,1528766412000.0,86,５階,87504
33796,17,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528766407000.0,1528766413000.0,85,５階,87503
33798,17,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528766407000.0,1528766411000.0,87,５階,87505
33799,17,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528766407000.0,1528766411000.0,88,５階,87506
33801,17,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528766408000.0,1528766410000.0,95,５階,87508
33800,17,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528766409000.0,1528766410000.0,89,５階,87507
33806,12,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528766514000.0,1528766514000.0,110,４階,87514
33811,12,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528768437000.0,1528768438000.0,55,４階,87519
33812,12,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528768514000.0,1528768516000.0,56,４階,87521
33812,12,介護,10,日中利用者対応,Daytime user response,2018-06-12,1528768514000.0,1528768516000.0,57,４階,87522
